Team1,14.67,846.92,1487.19,-9.02,-1.80,0.16,
Team1,14.67,846.92,1487.13,-9.89,-0.82,-1.22,
Team1,14.67,846.92,1487.19,-9.81,0.16,-0.82,
Team1,14.67,846.92,1487.12,-9.85,-0.20,-0.86,
Team1,14.67,846.92,1487.17,-9.96,-0.47,-0.71,
Team1,14.67,846.92,1487.16,-9.81,-0.35,-0.98,
Team1,14.67,846.92,1487.17,-9.14,0.55,-2.35,
Team1,14.67,846.92,1487.19,-8.83,-1.88,0.39,
Team1,14.67,846.92,1487.13,-8.39,1.84,-0.04,
Team1,14.67,846.93,1487.11,-11.92,-2.47,-3.26,
Team1,14.67,846.92,1487.12,-9.69,-0.43,-0.90,
Team1,14.67,846.92,1487.15,-9.22,-1.06,0.16,
Team1,14.67,846.92,1487.18,-10.00,-0.71,-0.55,
Team1,14.67,846.92,1487.17,-9.61,-0.27,-1.14,
Team1,14.67,846.91,1487.23,-9.26,0.04,-1.26,
Team1,14.67,846.92,1487.20,-9.57,0.16,-0.82,
Team1,14.67,846.91,1487.27,-9.89,-0.55,-1.33,
Team1,14.67,846.92,1487.19,-9.73,0.08,-1.06,
Team1,14.67,846.92,1487.19,-9.89,-1.69,-0.20,
Team1,14.67,846.91,1487.26,-11.53,-1.53,0.31,
Team1,14.67,846.91,1487.28,-9.65,-0.39,-0.94,
Team1,14.67,846.91,1487.24,-9.81,-0.43,-1.33,
Team1,14.67,846.91,1487.27,-9.77,-0.20,-1.26,
Team1,14.67,846.92,1487.20,-9.69,-0.31,-1.14,
Team1,14.67,846.91,1487.23,-9.77,-0.43,-1.22,
Team1,14.67,846.92,1487.18,-9.81,-1.06,-0.82,
Team1,14.67,846.92,1487.14,-9.61,-0.12,-1.02,
Team1,14.67,846.92,1487.16,-9.89,-1.10,-0.82,
Team1,14.67,846.92,1487.14,-9.85,0.67,-1.41,
Team1,14.67,846.92,1487.16,-9.73,-1.02,-0.39,
Team1,14.67,846.92,1487.19,-9.77,-0.27,-0.71,
Team1,14.67,846.92,1487.15,-9.73,-0.71,-1.57,
Team1,14.67,846.92,1487.20,-9.92,-0.04,-0.71,
Team1,14.67,846.92,1487.21,-9.41,-0.98,-1.73,
Team1,14.66,846.92,1487.21,-9.85,-0.90,-1.22,
Team1,14.66,846.91,1487.22,-9.81,-0.55,-1.29,
Team1,14.66,846.91,1487.21,-9.81,-0.90,-1.18,
Team1,14.66,846.92,1487.17,-9.85,-0.27,-0.90,
Team1,14.66,846.92,1487.19,-9.81,-0.63,-1.18,
Team1,14.66,846.92,1487.20,-9.65,-0.71,-1.22,
Team1,14.66,846.92,1487.19,-9.77,0.90,-0.71,
Team1,14.66,846.91,1487.22,-9.85,-0.24,-1.18,
Team1,14.66,846.92,1487.19,-9.81,0.90,-0.27,
Team1,14.66,846.92,1487.19,-9.53,-0.16,-0.51,
Team1,14.66,846.91,1487.21,-9.61,0.20,-1.53,
Team1,14.66,846.91,1487.27,-9.65,-0.27,-1.69,
Team1,14.66,846.91,1487.27,-9.69,-0.43,-1.61,
Team1,14.66,846.91,1487.26,-9.73,-0.16,-1.41,
Team1,14.66,846.91,1487.25,-9.81,-0.24,-1.02,
Team1,14.66,846.92,1487.15,-9.73,-0.31,-0.98,
Team1,14.66,846.92,1487.19,-9.85,-0.43,-1.45,
Team1,14.66,846.92,1487.20,-9.81,-0.31,-1.10,
Team1,14.66,846.91,1487.22,-9.73,-0.31,-1.29,
Team1,14.66,846.92,1487.12,-9.85,-0.20,-0.86,
Team1,14.66,846.93,1487.10,-9.77,-0.31,-0.98,
Team1,14.66,846.93,1487.08,-9.65,-0.43,-1.02,
Team1,14.66,846.92,1487.12,-9.65,-0.27,-0.90,
Team1,14.66,846.93,1487.07,-9.81,-0.20,-0.98,
Team1,14.66,846.92,1487.12,-9.77,-0.39,-1.02,
Team1,14.66,846.92,1487.20,-9.81,-0.27,-1.14,
Team1,14.66,846.92,1487.11,-9.73,-0.24,-1.06,
Team1,14.66,846.93,1487.03,-9.89,-0.24,-0.90,
Team1,14.66,846.92,1487.13,-9.57,-0.16,-1.29,
Team1,14.66,846.92,1487.13,-9.73,-0.31,-0.94,
